CH1,CH10
140.259,-0.0378418
140.228,-0.0358582
140.259,-0.0352478
140.228,-0.0326538
140.259,-0.0326538
140.167,-0.0302124
140.015,-0.0299072
140.045,-0.0302124
139.954,-0.0276184
139.862,-0.0279236
139.893,-0.0276184
139.893,-0.0253296
139.801,-0.0248718
139.77,-0.0253296
139.832,-0.0233459
139.893,-0.0228882
139.923,-0.0215149
139.984,-0.019989
140.015,-0.0202942
140.106,-0.0187683
140.137,-0.0178528
140.167,-0.0178528
140.137,-0.0167847
140.228,-0.0154114
140.259,-0.0152588
140.35,-0.0138855
140.564,-0.0128174
140.625,-0.0126648
140.778,-0.0106812
140.869,-0.0105286
140.93,-0.00808716
141.052,-0.00808716
140.991,-0.00808716
141.113,-0.00656128
141.052,-0.00534058
140.839,-0.00564575
140.655,-0.00442505
140.442,-0.00320435
140.137,-0.00305176
139.984,-0.00274658
139.801,-0.00106812
139.709,-0.000915527
139.557,-0.000915527
139.465,-0.000762939
139.374,-0.000610352
139.282,-0.000457764
139.16,-0.000610352
139.069,-0.000457764
139.069,-0.000762939
139.008,-0.000457764
138.947,-0.000305176
138.885,-0.000457764
138.855,-0.000457764
138.916,-0.000457764
138.397,-0.000305176
137.451,-0.000762939
136.475,-0.000305176
135.468,-0.000762939
134.705,-0.000305176
133.972,-0.000457764
133.423,-0.000457764
132.935,-0.000762939
132.66,-0.000610352
132.385,-0.000457764
131.439,-0.000610352
129.944,-0.000762939
128.296,-0.000305176
126.953,-0.000762939
125.824,-0.000457764
124.756,-0.000457764
123.993,-0.000762939
123.383,-0.000915527
122.864,-0.000762939
122.528,-0.000152588
121.613,-0.000610352
120.3,-0.000610352
118.958,-0.000305176
117.676,-0.000457764
116.699,-0.000457764
115.845,-0.000610352
115.204,-0.00106812
114.655,-0.000305176
114.166,-0.000610352
113.922,-0.000915527
113.464,-0.000610352
112.976,-0.000762939
112.488,-0.000915527
111.999,-0.000915527
111.664,-0.00274658
111.389,-0.00335693
111.084,-0.00518799
110.992,-0.00518799
110.901,-0.00579834
110.687,-0.00717163
110.687,-0.00793457
110.657,-0.00778198
110.748,-0.00808716
110.84,-0.00808716
110.84,-0.0100708
110.931,-0.0105286
110.992,-0.0100708
111.023,-0.010376
111.084,-0.010376
111.145,-0.00778198
111.145,-0.00778198
111.176,-0.00778198
111.145,-0.00808716
111.053,-0.00793457
111.023,-0.00839233
110.931,-0.00793457
110.931,-0.00823975
110.84,-0.00778198
110.809,-0.00778198
110.84,-0.010376
110.809,-0.0105286
110.87,-0.0105286
110.87,-0.0105286
110.87,-0.0102234
110.901,-0.0102234
111.023,-0.010376
111.053,-0.0100708
111.114,-0.010376
111.084,-0.0102234
111.145,-0.0102234
111.145,-0.0100708
111.145,-0.0102234
111.145,-0.0105286
110.992,-0.0102234
111.023,-0.0106812
110.931,-0.010376
110.901,-0.00823975
110.901,-0.00762939
110.87,-0.00778198
110.809,-0.00762939
110.657,-0.00793457
110.535,-0.00793457
110.291,-0.00778198
110.168,-0.00762939
109.863,-0.00778198
109.741,-0.00793457
109.619,-0.00762939
109.558,-0.00808716
109.467,-0.0102234
109.436,-0.010376
109.375,-0.010376
109.528,-0.010376
109.741,-0.00793457
109.863,-0.00793457
110.046,-0.00778198
110.229,-0.00778198
110.321,-0.00823975
110.382,-0.00778198
110.504,-0.00808716
110.535,-0.00793457
110.565,-0.00823975
110.565,-0.00686646
110.535,-0.00564575
110.596,-0.00534058
110.443,-0.00549316
110.443,-0.00442505
110.321,-0.00320435
110.352,-0.00289917
110.352,-0.00289917
110.321,-0.00320435
110.229,-0.00305176
110.077,-0.00274658
110.077,-0.00289917
110.016,-0.00305176
109.863,-0.00305176
109.985,-0.00320435
109.924,-0.00305176
109.802,-0.00274658
109.802,-0.00183105
109.833,-0.000610352
109.833,-0.000457764
109.833,-0.000305176
109.772,0.000610352
109.772,0.00183105
109.741,0.0038147
109.711,0.00793457
109.772,0.0100708
109.711,0.0149536
109.741,0.0177002
109.65,0.0222778
109.741,0.0273132
109.711,0.0320435
109.711,0.0386047
109.711,0.0436401
109.68,0.0486755
109.741,0.0534058
109.711,0.0582886
109.711,0.0634766
109.741,0.0672913
109.711,0.0706482
109.711,0.0723267
109.772,0.0744629
109.711,0.0758362
109.741,0.0770569
109.741,0.0775146
109.711,0.0772095
109.741,0.0779724
109.711,0.0798035
109.711,0.0816345
109.711,0.0842285
109.711,0.0875854
109.802,0.0914001
109.711,0.0952148
109.741,0.0987244
109.772,0.102539
109.68,0.107117
109.741,0.110016
109.741,0.114899
109.711,0.119629
109.711,0.122375
109.558,0.12558
109.375,0.128174
109.07,0.129547
108.795,0.130768
108.551,0.131226
108.398,0.131073
108.307,0.130768
108.154,0.131073
108.063,0.130615
108.032,0.128479
107.849,0.128326
107.666,0.127411
107.361,0.12619
107.178,0.123596
106.964,0.121307
106.842,0.118866
106.75,0.117493
106.628,0.116272
106.598,0.113983
106.476,0.111542
106.323,0.1091
106.079,0.105438
105.713,0.102844
105.469,0.0982666
105.225,0.0932312
105.041,0.088501
104.889,0.0822449
104.797,0.0740051
104.675,0.0654602
104.584,0.0559998
104.553,0.0457764
104.492,0.0346375
104.462,0.0245667
104.462,0.0149536
104.462,0.00335693
104.34,-0.00701904
104.34,-0.0172424
104.401,-0.0262451
104.37,-0.0341797
104.431,-0.042572
104.34,-0.0505066
104.37,-0.055542
104.309,-0.0602722
104.37,-0.0653076
104.34,-0.0688171
104.34,-0.0726318
104.309,-0.0752258
104.34,-0.0776672
104.34,-0.0802612
104.431,-0.0814819
104.37,-0.0836182
104.34,-0.0836182
104.37,-0.0849915
104.309,-0.0863647
104.37,-0.0862122
104.37,-0.0874329
104.309,-0.0886536
104.34,-0.0886536
104.34,-0.0889587
104.309,-0.088501
102.478,-0.088501
99.1211,-0.0886536
95.7031,-0.0883484
92.5598,-0.0865173
89.8742,-0.0863647
87.6159,-0.0862122
85.8764,-0.0839233
84.4116,-0.0836182
83.3435,-0.0837708
82.3669,-0.0823975
81.7871,-0.0816345
81.2378,-0.0811768
80.7495,-0.0802612
80.5054,-0.0790405
80.2002,-0.0769043
80.0171,-0.0764465
79.895,-0.0744629
79.7729,-0.0741577
79.6509,-0.0740051
79.4983,-0.0718689
79.4372,-0.0717163
79.2541,-0.0695801
79.01,-0.0688171
78.9184,-0.0692749
78.7659,-0.0669861
78.6438,-0.0663757
78.6133,-0.0668335
78.5827,-0.0645447
78.4912,-0.0643921
78.4607,-0.0621033
78.3386,-0.0621033
78.0945,-0.0608826
77.8503,-0.0596619
77.6062,-0.0579834
77.4841,-0.0575256
77.3315,-0.0556946
77.24,-0.0544739
77.1179,-0.0524902
76.9958,-0.0512695
76.9958,-0.0497437
77.0263,-0.0497437
77.1179,-0.0485229
77.1789,-0.0474548
77.301,-0.0471497
77.4536,-0.045929
77.4536,-0.0447083
77.5451,-0.043335
77.6062,-0.0422668
77.6062,-0.0404358
77.7283,-0.0376892
77.5757,-0.0361633
77.3315,-0.0337219
77.1789,-0.0326538
77.0263,-0.0302124
76.9043,-0.0280762
76.7517,-0.0274658
76.6907,-0.0257874
76.5991,-0.0253296
76.5991,-0.0262451
76.4465,-0.0288391
76.355,-0.0312805
76.2024,-0.0360107
76.0498,-0.0404358
75.8362,-0.0453186
75.7751,-0.0526428
75.7446,-0.0613403
75.6225,-0.0686646
75.531,-0.0785828
75.531,-0.087738
75.4089,-0.098114
75.3174,-0.105286
74.8901,-0.111694
74.5544,-0.113068
74.1882,-0.111847
73.9746,-0.106201
73.761,-0.0932312
73.4863,-0.0764465
73.3032,-0.0526428
73.2422,-0.0212097
73.1506,0.0151062
72.876,0.0582886
72.3266,0.106659
71.7468,0.161285
71.3196,0.221558
70.9534,0.285797
70.6177,0.355377
70.282,0.431671
70.2209,0.513458
70.0073,0.598297
69.8852,0.688171
69.5801,0.783234
69.3664,0.882111
69.1528,0.986176
68.8782,1.09451
68.6645,1.20728
68.5119,1.31973
68.4204,1.43326
68.2678,1.54251
68.2068,1.64169
68.2373,1.7276
68.1457,1.79672
68.1763,1.84692
68.2068,1.87622
68.2373,1.88126
68.2983,1.86234
68.3594,1.81519
68.4204,1.74011
68.3288,1.64215
68.3899,1.52237
68.3899,1.38611
68.4204,1.23688
68.4814,1.08093
68.4814,0.920105
68.4814,0.76004
68.3594,0.601807
68.3899,0.449524
68.4204,0.304871
68.3899,0.170135
68.5119,0.0471497
68.3899,-0.0608826
68.4204,-0.158081
68.1763,-0.238953
68.0847,-0.308533
67.9931,-0.365601
67.8406,-0.411682
67.749,-0.447083
67.688,-0.474091
67.7185,-0.491943
67.5354,-0.503082
67.5659,-0.508423
67.4438,-0.508728
67.2912,-0.506439
67.1081,-0.500488
67.0166,-0.493317
66.803,-0.484009
66.7724,-0.473785
66.7114,-0.464172
66.6504,-0.452271
66.6199,-0.4422
66.5893,-0.432739
66.4978,-0.422821
66.4673,-0.413818
66.3147,-0.405273
66.2536,-0.397644
66.2536,-0.390625
66.2231,-0.384216
66.1011,-0.37796
65.979,-0.372162
66.0705,-0.366821
65.979,-0.362396
65.918,-0.359344
65.7654,-0.354309
65.6433,-0.352173
65.5212,-0.348663
65.3992,-0.345154
65.2771,-0.342102
65.2771,-0.33905
65.155,-0.335236
65.1245,-0.331573
65.094,-0.327911
65.0329,-0.325012
64.9719,-0.320587
65.0329,-0.317841
64.9719,-0.313568
65.0024,-0.309296
64.9719,-0.305939
64.9719,-0.301056
64.9414,-0.297394
65.0024,-0.293579
64.9414,-0.288849
64.8498,-0.286102
64.7583,-0.281219
64.5752,-0.27832
64.4531,-0.275116
64.3616,-0.271606
64.27,-0.268555
64.2395,-0.265198
64.1479,-0.261536
64.1784,-0.258942
64.0564,-0.254364
63.9038,-0.251465
63.6291,-0.248108
63.385,-0.244446
62.9883,-0.241699
62.8662,-0.237122
62.6831,-0.23468
62.5,-0.231018
62.4084,-0.227661
62.2253,-0.224762
62.2253,-0.221405
62.1948,-0.217743
62.1033,-0.214844
62.1033,-0.211182
62.0727,-0.207977
62.0727,-0.204315
62.0422,-0.200348
62.0727,-0.197601
62.0422,-0.193329
61.9812,-0.190735
62.0422,-0.186615
61.8591,-0.183105
61.5845,-0.180511
61.3098,-0.177155
61.0351,-0.173492
60.852,-0.16983
60.6689,-0.166168
60.6079,-0.163269
60.4553,-0.16098
60.3638,-0.157471
60.2417,-0.153961
60.1196,-0.151367
59.9365,-0.148773
59.6313,-0.14679
59.3872,-0.14389
59.2346,-0.141602
59.1125,-0.139008
58.9599,-0.136719
58.9599,-0.133362
58.8684,-0.130615
58.7463,-0.128479
58.6242,-0.126038
58.3191,-0.123291
58.0749,-0.119476
57.9529,-0.117035
57.7698,-0.114441
57.5867,-0.112152
57.5256,-0.108643
57.4035,-0.106049
57.312,-0.103607
57.2815,-0.101471
57.0373,-0.0987244
56.5491,-0.096283
56.1523,-0.093689
55.7556,-0.0912476
55.3894,-0.0891113
55.1452,-0.0868225
54.9927,-0.0839233
54.6875,-0.0814819
54.6264,-0.0793457
54.5044,-0.0767517
54.3823,-0.0741577
54.2602,-0.0718689
54.1687,-0.0692749
54.0466,-0.0668335
53.9551,-0.063324
53.894,-0.0604248
53.833,-0.0582886
53.7414,-0.0559998
53.7414,-0.0532532
53.772,-0.0498962
53.6804,-0.0474548
53.7109,-0.045929
53.6499,-0.0434875
53.7109,-0.0422668
53.7109,-0.039978
53.6194,-0.0376892
53.6804,-0.0364685
53.5888,-0.0335693
53.7109,-0.0315857
53.6194,-0.0286865
53.6804,-0.0265503
53.7414,-0.0228882
53.772,-0.0205994
53.894,-0.0167847
53.9551,-0.0143433
53.9551,-0.0108337
54.0161,-0.00823975
53.9856,-0.00564575
54.0466,-0.00183105
54.0771,0.000152588
54.1992,0.00274658
54.3823,0.00549316
54.5959,0.00778198
54.8401,0.0102234
55.0232,0.0128174
55.0842,0.0152588
55.2063,0.0177002
55.2978,0.0202942
55.2978,0.0215149
55.3284,0.0236511
55.603,0.0259399
55.8472,0.0274658
56.0608,0.0286865
56.3659,0.0309753
56.6406,0.0332642
56.8237,0.0360107
57.0373,0.0372314
57.1594,0.039978
57.2204,0.0424194
57.3425,0.0450134
57.373,0.0476074
57.4341,0.0500488
57.4646,0.0523376
57.4646,0.0561523
57.4646,0.0588989
57.4951,0.0611877
57.5256,0.0636292
57.5561,0.0660706
57.6172,0.0686646
57.5256,0.0712585
58.2886,0.0735474
59.6008,0.0749207
61.0962,0.0767517
62.3474,0.0793457
63.446,0.0816345
64.3921,0.0830078
65.1245,0.0856018
65.7654,0.0869751
66.2536,0.0891113
66.6504,0.0918579
68.7866,0.092926
72.2351,0.0942993
75.7446,0.0964355
78.7353,0.0978088
81.4819,0.0990295
83.7402,0.101318
85.4187,0.102844
86.853,0.104065
87.9822,0.105591
88.8672,0.106812
91.5832,0.106354
95.52,0.108643
99.5178,0.109253
103.088,0.1091
106.14,0.108948
108.52,0.110168
110.626,0.111389
112.213,0.111389
113.403,0.11261
114.441,0.113831
116.913,0.113983
120.453,0.113678
123.749,0.113983
126.862,0.116119
129.395,0.116119
131.47,0.114288
133.24,0.113525
134.674,0.113831
135.681,0.113678
136.536,0.111694
138.092,0.111389
140.045,0.109406
142.029,0.107727
143.738,0.106506
145.172,0.10437
146.393,0.103149
147.339,0.10025
148.102,0.0978088
148.682,0.0953674
149.109,0.0930786
149.872,0.0906372
150.848,0.0860596
151.733,0.0836182
152.557,0.0788879
153.168,0.075531
153.778,0.0712585
154.175,0.0665283
154.572,0.0617981
154.785,0.0569153
155.029,0.0517273
155.457,0.0468445
155.945,0.0411987
156.433,0.0350952
156.86,0.0289917
157.349,0.0230408
157.501,0.0169373
157.806,0.0106812
158.112,0.0038147
158.142,-0.00152588
158.325,-0.00839233
158.691,-0.0137329
159.149,-0.020752
159.546,-0.0260925
160.034,-0.0328064
160.37,-0.0393677
160.675,-0.0454712
160.919,-0.050354
161.102,-0.0575256
161.163,-0.0627136
161.377,-0.0674438
161.468,-0.0726318
161.56,-0.0770569
161.713,-0.0823975
161.774,-0.0888062
161.865,-0.0941467
162.018,-0.0996399
162.079,-0.104218
162.17,-0.109253
162.14,-0.114136
162.17,-0.119019
162.262,-0.124054
162.231,-0.126648
162.231,-0.130005
162.231,-0.133667
162.262,-0.136719
162.292,-0.13855
162.292,-0.141296
162.323,-0.14389
162.292,-0.144958
162.292,-0.14679
162.292,-0.147552
162.415,-0.148773
162.506,-0.149994
162.537,-0.149689
162.598,-0.150146
162.598,-0.150146
162.628,-0.149994
162.72,-0.149841
162.689,-0.149841
162.689,-0.149689
162.781,-0.149689
162.598,-0.150146
162.476,-0.149841
162.292,-0.149841
162.262,-0.149994
162.17,-0.149994
162.018,-0.149841
162.048,-0.148773
161.987,-0.147552
161.957,-0.1474
161.804,-0.147552
161.591,-0.145569
161.316,-0.145111
161.072,-0.14389
160.736,-0.142517
160.645,-0.141296
160.4,-0.140076
160.217,-0.139008
160.217,-0.137787
160.095,-0.135498
159.851,-0.135345
159.241,-0.133209
158.691,-0.132751
158.203,-0.130768
157.715,-0.13031
157.349,-0.128479
157.074,-0.128021
156.738,-0.12619
156.616,-0.124359
156.372,-0.122833
155.731,-0.120544
154.602,-0.120544
153.473,-0.118561
152.466,-0.11673
151.55,-0.115509
150.848,-0.113831
150.269,-0.112
149.811,-0.110626
149.414,-0.10849
149.139,-0.107269
148.682,-0.105896
148.346,-0.104523
147.98,-0.102081
147.522,-0.101318
147.278,-0.098877
146.973,-0.0984192
146.79,-0.0964355
146.698,-0.0949097
146.576,-0.0932312
146.393,-0.0921631
146.332,-0.0914001
146.332,-0.0888062
146.271,-0.0872803
146.271,-0.0862122
146.24,-0.0837708
146.21,-0.0834656
146.149,-0.0817871
146.179,-0.0810242
146.179,-0.0791931
146.21,-0.0765991
146.088,-0.0750732
145.935,-0.0726318
145.813,-0.0708008
145.569,-0.0680542
145.416,-0.0666809
145.203,-0.0646973
145.111,-0.0627136
144.958,-0.06073
144.897,-0.0592041
144.806,-0.0570679
144.745,-0.0559998
144.684,-0.0532532
144.623,-0.0520325
144.531,-0.0497437
144.409,-0.0497437
144.409,-0.0474548
144.409,-0.0468445
144.348,-0.0473022
144.287,-0.045166
144.226,-0.0447083
144.348,-0.042572
144.348,-0.0421143
144.409,-0.0396729
144.44,-0.0386047
144.47,-0.037384
144.501,-0.0352478
144.531,-0.0350952
144.653,-0.032959
144.623,-0.032196
144.653,-0.0312805
144.501,-0.030365
144.409,-0.0297546
144.257,-0.0286865
144.073,-0.027771
143.951,-0.0276184
143.707,-0.0263977
143.585,-0.0250244
143.494,-0.0239563
143.433,-0.0224304
143.311,-0.0215149
143.311,-0.0205994
143.158,-0.0186157
143.036,-0.0178528
142.975,-0.0175476
142.914,-0.0157166
142.914,-0.0154114
142.914,-0.0154114
142.853,-0.015564
142.792,-0.0151062
142.731,-0.0149536
142.7,-0.0152588
142.761,-0.0154114
142.761,-0.0152588
142.761,-0.0154114
142.7,-0.0154114
142.731,-0.0152588
142.761,-0.0154114
142.67,-0.0138855
142.731,-0.01297
142.731,-0.0126648
142.487,-0.0134277
142.242,-0.0115967
141.937,-0.010376
141.663,-0.0105286
141.266,-0.0100708
141.113,-0.0105286
140.961,-0.00823975
140.778,-0.00778198
140.625,-0.00778198
140.503,-0.00793457
139.984,-0.00793457
139.038,-0.00793457
137.939,-0.00839233
137.085,-0.00808716
136.353,-0.00762939
135.712,-0.00823975
135.162,-0.00793457
134.827,-0.00778198
134.491,-0.00778198
134.247,-0.00808716
133.118,-0.00778198
131.47,-0.00808716
129.73,-0.00793457
128.265,-0.00762939
126.984,-0.00808716
125.977,-0.00762939
125.153,-0.0100708
124.512,-0.0106812
123.993,-0.010376
123.535,-0.0102234
122.406,-0.0102234
120.88,-0.012207
119.263,-0.01297
117.889,-0.0126648
116.76,-0.0131226
115.814,-0.01297
115.082,-0.0128174
114.502,-0.0126648
113.983,-0.01297
113.617,-0.01297
112.976,-0.01297
112.244,-0.01297
111.45,-0.01297
110.901,-0.01297
110.352,-0.0125122
109.894,-0.0128174
109.528,-0.0128174
109.283,-0.0131226
109.131,-0.01297
108.887,-0.01297
108.826,-0.0126648
108.704,-0.0125122
108.643,-0.0125122
108.52,-0.01297
108.49,-0.0128174
108.459,-0.0125122
108.429,-0.0126648
108.398,-0.0125122
108.337,-0.0126648
108.368,-0.0125122
108.368,-0.0126648
108.368,-0.0128174
108.337,-0.01297
108.368,-0.0128174
108.337,-0.01297
108.307,-0.01297
108.276,-0.0128174
108.246,-0.0126648
108.307,-0.0125122
108.307,-0.0149536
108.307,-0.015564
108.307,-0.0164795
108.307,-0.0175476
108.246,-0.0178528
108.276,-0.0187683
108.337,-0.0204468
108.215,-0.0202942
108.307,-0.0202942
108.276,-0.019989
108.246,-0.0204468
108.276,-0.0189209
108.276,-0.0180054
108.276,-0.0180054
108.246,-0.0178528
108.276,-0.0164795
108.276,-0.0154114
108.307,-0.0151062
108.276,-0.0152588
108.276,-0.0154114
108.215,-0.0146484
108.246,-0.0172424
108.185,-0.0178528
108.124,-0.0177002
108.002,-0.019989
108.002,-0.019989
107.941,-0.0202942
107.91,-0.0202942
107.88,-0.019989
107.88,-0.0201416
107.849,-0.0201416
107.91,-0.0178528
107.91,-0.0177002
107.941,-0.0177002
107.941,-0.0178528
108.032,-0.0177002
108.032,-0.0175476
108.093,-0.0177002
108.154,-0.0158691
108.154,-0.0151062
108.154,-0.0151062
108.215,-0.0151062
108.246,-0.0152588
108.276,-0.0154114
108.276,-0.015564
108.276,-0.0163269
108.307,-0.0177002
108.307,-0.0175476
108.276,-0.0180054
108.307,-0.0177002
108.307,-0.0175476
108.246,-0.0178528
108.185,-0.0166321
108.154,-0.0154114
108.093,-0.0154114
108.093,-0.015564
108.002,-0.0154114
107.971,-0.0152588
107.941,-0.015564
107.941,-0.0132751
107.849,-0.0126648
107.819,-0.0126648
107.849,-0.0126648
107.788,-0.01297
107.758,-0.0128174
107.788,-0.01297
107.758,-0.01297
107.819,-0.0128174
107.819,-0.0128174
107.819,-0.0128174
107.788,-0.01297
107.819,-0.0126648
107.819,-0.0128174
107.788,-0.0131226
107.788,-0.01297
107.849,-0.01297
107.788,-0.0128174
107.819,-0.0131226
107.819,-0.0126648
107.758,-0.0125122
107.788,-0.0125122
107.758,-0.01297
107.758,-0.0114441
107.758,-0.0105286
107.849,-0.0102234
107.758,-0.00930786
107.788,-0.00793457
107.788,-0.00762939
107.788,-0.00808716
107.788,-0.00595093
107.788,-0.00549316
107.727,-0.00549316
107.727,-0.00534058
107.635,-0.00518799
107.605,-0.00564575
107.513,-0.00534058
107.483,-0.00427246
107.452,-0.00335693
107.391,-0.00167847
107.33,-0.000762939
107.361,0.00137329
107.269,0.00274658
107.3,0.00518799
107.086,0.0088501
107.117,0.0123596
107.025,0.017395
106.934,0.0221252
106.964,0.0263977
106.873,0.0314331
106.873,0.0370789
106.873,0.0415039
106.75,0.0463867
106.628,0.0521851
106.445,0.0585938
106.323,0.0614929
106.14,0.065918
106.201,0.068512
106.049,0.0723267
106.018,0.0744629
105.926,0.0758362
105.926,0.0770569
105.835,0.0772095
105.835,0.0770569
105.896,0.0784302
105.865,0.0791931
105.804,0.0808716
105.835,0.0830078
105.804,0.087738
105.804,0.0906372
105.774,0.0949097
105.865,0.0997925
105.835,0.10498
105.774,0.110016
105.804,0.113373
105.804,0.117188
105.865,0.12085
105.804,0.123444
105.835,0.12558
105.835,0.128326
105.774,0.130768
105.835,0.131989
105.774,0.133514
105.774,0.133362
105.865,0.133209
105.774,0.133514
105.804,0.133209
105.835,0.133514
105.835,0.13092
105.804,0.130768
105.774,0.130157
105.774,0.128479
104.279,0.126343
101.807,0.124969
99.4568,0.122681
97.2595,0.121155
95.2759,0.119019
93.811,0.116577
92.5903,0.114441
91.6138,0.110321
90.8508,0.10788
90.271,0.103149
89.386,0.100555
88.501,0.0959778
87.738,0.0897217
86.9751,0.08255
86.4563,0.0747681
85.9375,0.065918
85.5713,0.0547791
85.3271,0.0439453
85.0525,0.0331116
84.8694,0.0222778
84.2285,0.0102234
83.2519,-0.000152588
82.3974,-0.0115967
81.5735,-0.0198364
80.9631,-0.0289917
80.3833,-0.0378418
79.9255,-0.0465393
79.5593,-0.0527954
79.2847,-0.0592041
79.071,-0.0650024
78.6743,-0.0700378
78.2471,-0.0727844
77.8198,-0.0761414
77.3926,-0.0791931
77.1179,-0.0811768
76.8432,-0.0834656
76.5991,-0.0846863
76.477,-0.0860596
76.2939,-0.0862122
76.2024,-0.0878906
75.9277,-0.088501
75.5615,-0.0875854
75.1648,-0.0862122
74.7375,-0.0862122
74.4934,-0.0860596
74.2798,-0.0860596
74.0356,-0.0862122
73.9441,-0.085907
73.883,-0.0843811
73.6999,-0.0839233
73.6694,-0.0836182
73.6084,-0.0839233
73.5168,-0.0823975
73.5473,-0.0811768
73.3948,-0.0814819
73.4558,-0.0811768
73.4253,-0.0791931
73.3642,-0.0790405
73.3948,-0.0787354
73.3642,-0.0790405
73.4253,-0.0787354
73.5168,-0.0788879
73.5473,-0.0778198
73.6084,-0.0767517
73.6694,-0.0764465
73.6999,-0.0753784
73.7305,-0.0740051
73.7305,-0.072937
73.822,-0.0715637
73.761,-0.0697327
73.7915,-0.0691223
73.6999,-0.0679016
73.6084,-0.0662231
73.5779,-0.0668335
73.5168,-0.0645447
73.4863,-0.0640869
73.4558,-0.0640869
73.4558,-0.0622559
73.3948,-0.0619507
73.3948,-0.0608826
73.3642,-0.0593567
73.2727,-0.0596619
73.1811,-0.0572205
73.1201,-0.0570679
73.0591,-0.0547791
72.998,-0.0543213
72.998,-0.0532532
72.9675,-0.0523376
72.876,-0.0521851
72.876,-0.0509644
72.6929,-0.0495911
72.3266,-0.0500488
71.9909,-0.0485229
71.6553,-0.0471497
71.4111,-0.045929
71.167,-0.0447083
70.9839,-0.043335
70.8923,-0.0424194
70.8008,-0.0396729
70.7397,-0.0384521
70.3125,-0.0375366
69.8852,-0.0354004
69.4275,-0.0349426
69.0613,-0.032959
68.7256,-0.0317383
68.4814,-0.0302124
68.2678,-0.0302124
68.0847,-0.0299072
67.9321,-0.0300598
67.81,-0.0311279
67.688,-0.0337219
67.5964,-0.0386047
67.4438,-0.0428772
67.3523,-0.050354
67.2607,-0.0563049
67.2302,-0.0637817
67.1081,-0.0718689
67.1081,-0.080719
67.1081,-0.0891113
67.0776,-0.0964355
67.0166,-0.104065
66.9861,-0.107422
66.9861,-0.107422
66.8945,-0.103455
66.9861,-0.0965881
66.9861,-0.0836182
66.9555,-0.0645447
66.9555,-0.0393677
66.925,-0.00717163
66.925,0.0312805
66.925,0.0759888
66.803,0.125732
66.7724,0.180511
66.6504,0.240173
66.6199,0.304871
66.5588,0.376129
66.6199,0.450745
66.5283,0.531921
66.5588,0.616608
66.5283,0.705109
66.3757,0.800323
66.1011,0.899963
65.918,1.00418
